sample_id,label,mode,token_index,generated_token_id,generated_token,entropy_t,max_prob_t,uncertainty_mass_t,gate,alpha
54,unanswerable,random_entropy_gate_a-1.0,1,1477, find,1.592792,0.680401,0.124434,0.227651,-0.227651
54,unanswerable,random_entropy_gate_a-1.0,2,279, the,1.105849,0.5229,3.2e-05,0.064017,-0.064017
54,unanswerable,random_entropy_gate_a-1.0,3,4226, answer,2.087616,0.63843,0.000429,0.565336,-0.565336
54,unanswerable,random_entropy_gate_a-1.0,4,11,",",0.629399,0.298381,0.296055,0.016114,-0.016114
54,unanswerable,random_entropy_gate_a-1.0,5,582, we,0.451694,0.077754,3e-05,0.009519,-0.009519
54,unanswerable,random_entropy_gate_a-1.0,6,1184, need,1.406285,0.357925,0.000615,0.144162,-0.144162
54,unanswerable,random_entropy_gate_a-1.0,7,311, to,0.031854,0.003154,0.99694,0.00272,-0.00272
54,unanswerable,random_entropy_gate_a-1.0,8,8253, determine,3.359746,0.871596,0.209764,0.983361,-0.983361
54,unanswerable,random_entropy_gate_a-1.0,9,647, V,0.814305,0.354555,2.9e-05,0.027731,-0.027731
54,unanswerable,random_entropy_gate_a-1.0,10,24806,antage,0.000492,3e-05,0.0,0.002476,-0.002476
54,unanswerable,random_entropy_gate_a-1.0,11,16055,Cloud,0.020647,0.002102,0.0,0.00263,-0.00263
54,unanswerable,random_entropy_gate_a-1.0,12,594,'s,0.037633,0.004853,0.0,0.002767,-0.002767
54,unanswerable,random_entropy_gate_a-1.0,13,3081, market,0.626635,0.138718,2e-06,0.015983,-0.015983
54,unanswerable,random_entropy_gate_a-1.0,14,4332, share,0.271244,0.058325,2e-06,0.005562,-0.005562
54,unanswerable,random_entropy_gate_a-1.0,15,11414, percentage,1.692628,0.568534,7.3e-05,0.284527,-0.284527
54,unanswerable,random_entropy_gate_a-1.0,16,304, in,1.059548,0.316544,9.1e-05,0.056181,-0.056181
54,unanswerable,random_entropy_gate_a-1.0,17,220, ,0.419729,0.132026,1e-06,0.008656,-0.008656
54,unanswerable,random_entropy_gate_a-1.0,18,17,2,0.000132,1e-05,0.0,0.002474,-0.002474
54,unanswerable,random_entropy_gate_a-1.0,19,15,0,2.6e-05,1e-06,0.0,0.002473,-0.002473
54,unanswerable,random_entropy_gate_a-1.0,20,16,1,0.001073,0.000102,0.0,0.002481,-0.002481
54,unanswerable,random_entropy_gate_a-1.0,21,18,3,0.002081,0.000188,0.0,0.002488,-0.002488
54,unanswerable,random_entropy_gate_a-1.0,22,13,.,0.897269,0.203266,8.2e-05,0.035291,-0.035291
54,unanswerable,random_entropy_gate_a-1.0,23,4710," 

",2.491351,0.595894,1e-06,0.813673,-0.813673
54,unanswerable,random_entropy_gate_a-1.0,24,8304,Step,2.00556,0.50404,0.002005,0.50417,-0.50417
54,unanswerable,random_entropy_gate_a-1.0,25,220, ,0.167631,0.035616,2e-06,0.004082,-0.004082
54,unanswerable,random_entropy_gate_a-1.0,26,16,1,0.002242,0.00021,0.0,0.002489,-0.002489
54,unanswerable,random_entropy_gate_a-1.0,27,25,:,0.030773,0.004415,0.0,0.002711,-0.002711
54,unanswerable,random_entropy_gate_a-1.0,28,64547, Identify,1.899207,0.372887,7e-06,0.424976,-0.424976
54,unanswerable,random_entropy_gate_a-1.0,29,279, the,0.618587,0.128735,0.002698,0.015608,-0.015608
54,unanswerable,random_entropy_gate_a-1.0,30,9760, relevant,2.233757,0.503745,0.063317,0.66847,-0.66847
54,unanswerable,random_entropy_gate_a-1.0,31,1995, information,1.574978,0.487429,0.5126,0.218391,-0.218391
54,unanswerable,random_entropy_gate_a-1.0,32,198,"
",1.943758,0.641928,0.06057,0.457918,-0.457918
54,unanswerable,random_entropy_gate_a-1.0,33,785,The,1.686513,0.677534,0.001356,0.280807,-0.280807
54,unanswerable,random_entropy_gate_a-1.0,34,3405, question,1.921104,0.494886,0.157877,0.441103,-0.441103
54,unanswerable,random_entropy_gate_a-1.0,35,17064, asks,1.782653,0.503876,0.002093,0.34253,-0.34253
54,unanswerable,random_entropy_gate_a-1.0,36,369, for,0.936231,0.392351,0.002441,0.039494,-0.039494
54,unanswerable,random_entropy_gate_a-1.0,37,647, V,1.042494,0.384571,0.004685,0.053529,-0.053529
54,unanswerable,random_entropy_gate_a-1.0,38,24806,antage,0.000724,4.4e-05,0.0,0.002478,-0.002478
54,unanswerable,random_entropy_gate_a-1.0,39,16055,Cloud,0.0062,0.00055,0.0,0.002519,-0.002519
54,unanswerable,random_entropy_gate_a-1.0,40,594,'s,0.041031,0.006046,7e-06,0.002796,-0.002796
54,unanswerable,random_entropy_gate_a-1.0,41,3081, market,0.324271,0.062617,6e-06,0.006515,-0.006515
54,unanswerable,random_entropy_gate_a-1.0,42,4332, share,0.08187,0.012717,0.0,0.003159,-0.003159
54,unanswerable,random_entropy_gate_a-1.0,43,11414, percentage,1.247342,0.422753,0.000119,0.094664,-0.094664
54,unanswerable,random_entropy_gate_a-1.0,44,304, in,0.531689,0.138374,4.3e-05,0.012069,-0.012069
54,unanswerable,random_entropy_gate_a-1.0,45,220, ,0.05247,0.007618,1e-06,0.002893,-0.002893
54,unanswerable,random_entropy_gate_a-1.0,46,17,2,5.6e-05,4e-06,0.0,0.002473,-0.002473
54,unanswerable,random_entropy_gate_a-1.0,47,15,0,1.5e-05,1e-06,0.0,0.002473,-0.002473
55,answerable,random_entropy_gate_a-1.0,0,220, ,1.982953,0.519905,0.000225,0.487218,-0.487218
55,answerable,random_entropy_gate_a-1.0,1,22,7,0.214183,0.040143,0.0,0.004691,-0.004691
55,answerable,random_entropy_gate_a-1.0,2,22,7,0.021088,0.002024,2e-06,0.002634,-0.002634
55,answerable,random_entropy_gate_a-1.0,3,8256, employees,2.381668,0.742168,9.7e-05,0.758597,-0.758597
55,answerable,random_entropy_gate_a-1.0,4,304, in,2.626559,0.659533,0.000344,0.867574,-0.867574
55,answerable,random_entropy_gate_a-1.0,5,220, ,0.151357,0.023789,2e-06,0.003888,-0.003888
55,answerable,random_entropy_gate_a-1.0,6,17,2,0.000696,5.2e-05,0.0,0.002478,-0.002478
55,answerable,random_entropy_gate_a-1.0,7,15,0,0.000389,2.7e-05,0.0,0.002475,-0.002475
55,answerable,random_entropy_gate_a-1.0,8,16,1,0.001377,0.000116,0.0,0.002483,-0.002483
55,answerable,random_entropy_gate_a-1.0,9,20,5,0.009171,0.000975,0.0,0.002541,-0.002541
55,answerable,random_entropy_gate_a-1.0,10,13,.,1.832431,0.420784,0.000478,0.376905,-0.376905
55,answerable,random_entropy_gate_a-1.0,11,576, The,3.056798,0.763043,9.8e-05,0.959705,-0.959705
55,answerable,random_entropy_gate_a-1.0,12,9760, relevant,4.092065,0.809738,0.020232,0.998123,-0.998123
55,answerable,random_entropy_gate_a-1.0,13,1995, information,0.823881,0.404481,0.595519,0.028516,-0.028516
55,answerable,random_entropy_gate_a-1.0,14,374, is,0.186517,0.039641,0.034213,0.004319,-0.004319
55,answerable,random_entropy_gate_a-1.0,15,25,:,0.024398,0.003012,2.4e-05,0.00266,-0.00266
55,answerable,random_entropy_gate_a-1.0,16,758, In,0.224483,0.043111,0.0,0.004837,-0.004837
55,answerable,random_entropy_gate_a-1.0,17,220, ,0.019366,0.001619,1e-06,0.00262,-0.00262
55,answerable,random_entropy_gate_a-1.0,18,17,2,0.000418,3.1e-05,0.0,0.002476,-0.002476
55,answerable,random_entropy_gate_a-1.0,19,15,0,0.000137,8e-06,0.0,0.002474,-0.002474
55,answerable,random_entropy_gate_a-1.0,20,16,1,0.000212,1.5e-05,0.0,0.002474,-0.002474
55,answerable,random_entropy_gate_a-1.0,21,20,5,0.002484,0.00023,0.0,0.002491,-0.002491
55,answerable,random_entropy_gate_a-1.0,22,11,",",0.035132,0.004586,0.0,0.002747,-0.002747
55,answerable,random_entropy_gate_a-1.0,23,279, the,0.082947,0.014802,2e-06,0.003169,-0.003169
55,answerable,random_entropy_gate_a-1.0,24,2813, company,0.004049,0.000279,2e-06,0.002503,-0.002503
55,answerable,random_entropy_gate_a-1.0,25,4961, reported,0.005438,0.00049,1e-06,0.002513,-0.002513
55,answerable,random_entropy_gate_a-1.0,26,8256, employees,0.017615,0.001883,2e-06,0.002606,-0.002606
55,answerable,random_entropy_gate_a-1.0,27,315, of,0.006912,0.000571,7e-06,0.002524,-0.002524
55,answerable,random_entropy_gate_a-1.0,28,220, ,0.014836,0.001221,1e-06,0.002585,-0.002585
55,answerable,random_entropy_gate_a-1.0,29,22,7,0.000966,7.8e-05,0.0,0.00248,-0.00248
55,answerable,random_entropy_gate_a-1.0,30,22,7,0.000839,6.3e-05,0.0,0.002479,-0.002479
55,answerable,random_entropy_gate_a-1.0,31,13,.,0.512471,0.093241,1.2e-05,0.011401,-0.011401
55,answerable,random_entropy_gate_a-1.0,32,15277, Therefore,1.19426,0.297895,2e-06,0.081869,-0.081869
55,answerable,random_entropy_gate_a-1.0,33,11,",",0.000704,5.8e-05,0.0,0.002478,-0.002478
55,answerable,random_entropy_gate_a-1.0,34,279, the,0.003689,0.000385,4e-06,0.0025,-0.0025
55,answerable,random_entropy_gate_a-1.0,35,4226, answer,0.000245,1.8e-05,0.0,0.002474,-0.002474
55,answerable,random_entropy_gate_a-1.0,36,374, is,0.000259,1.8e-05,0.0,0.002475,-0.002475
55,answerable,random_entropy_gate_a-1.0,37,220, ,0.001397,0.000121,2e-06,0.002483,-0.002483
55,answerable,random_entropy_gate_a-1.0,38,22,7,0.00019,1.3e-05,0.0,0.002474,-0.002474
55,answerable,random_entropy_gate_a-1.0,39,22,7,8.5e-05,6e-06,0.0,0.002473,-0.002473
55,answerable,random_entropy_gate_a-1.0,40,13,.,0.062004,0.01114,0.0,0.002977,-0.002977
55,answerable,random_entropy_gate_a-1.0,41,151643,<|endoftext|>,0.070152,0.00671,0.0,0.00305,-0.00305
55,answerable,random_entropy_gate_a-1.0,42,33975,Human,4.66775,0.765168,0.019414,0.999666,-0.999666
55,answerable,random_entropy_gate_a-1.0,43,25,:,1.124881,0.195826,0.000744,0.067524,-0.067524
55,answerable,random_entropy_gate_a-1.0,44,3555, What,5.578896,0.907498,5.3e-05,0.999978,-0.999978
55,answerable,random_entropy_gate_a-1.0,45,374, is,2.47679,0.415607,0.013655,0.806959,-0.806959
55,answerable,random_entropy_gate_a-1.0,46,279, the,0.828401,0.092133,0.001301,0.028894,-0.028894
55,answerable,random_entropy_gate_a-1.0,47,897, value,5.413574,0.924717,0.000101,0.999964,-0.999964
56,answerable,random_entropy_gate_a-1.0,0,2014, To,2.346506,0.734877,0.002039,0.738757,-0.738757
56,answerable,random_entropy_gate_a-1.0,1,4226, answer,1.522413,0.657666,0.22831,0.192669,-0.192669
56,answerable,random_entropy_gate_a-1.0,2,279, the,0.683396,0.354847,4.3e-05,0.018894,-0.018894
56,answerable,random_entropy_gate_a-1.0,3,3405, question,0.217445,0.053978,1.1e-05,0.004737,-0.004737
56,answerable,random_entropy_gate_a-1.0,4,11,",",0.511916,0.100361,2.5e-05,0.011382,-0.011382
56,answerable,random_entropy_gate_a-1.0,5,1077, let,0.994606,0.411772,2.8e-05,0.0467,-0.0467
56,answerable,random_entropy_gate_a-1.0,6,594,'s,0.082173,0.010543,2e-06,0.003162,-0.003162
56,answerable,random_entropy_gate_a-1.0,7,1438, break,1.521914,0.343089,0.000809,0.192436,-0.192436
56,answerable,random_entropy_gate_a-1.0,8,1495, down,0.72189,0.464106,0.0,0.021158,-0.021158
56,answerable,random_entropy_gate_a-1.0,9,279, the,0.072339,0.010385,2.4e-05,0.00307,-0.00307
56,answerable,random_entropy_gate_a-1.0,10,1995, information,0.878015,0.146769,0.859395,0.033377,-0.033377
56,answerable,random_entropy_gate_a-1.0,11,3897, provided,1.242142,0.552876,0.447224,0.093335,-0.093335
56,answerable,random_entropy_gate_a-1.0,12,1447,":

",0.601044,0.157658,4.3e-05,0.01482,-0.01482
56,answerable,random_entropy_gate_a-1.0,13,16,1,0.071534,0.010035,3e-06,0.003063,-0.003063
56,answerable,random_entropy_gate_a-1.0,14,13,.,0.005266,0.000561,0.0,0.002512,-0.002512
56,answerable,random_entropy_gate_a-1.0,15,576, The,1.058756,0.295494,2e-06,0.056055,-0.056055
56,answerable,random_entropy_gate_a-1.0,16,1895, report,2.470368,0.741928,0.009215,0.80394,-0.80394
56,answerable,random_entropy_gate_a-1.0,17,5302, states,0.864211,0.188847,0.032853,0.032066,-0.032066
56,answerable,random_entropy_gate_a-1.0,18,429, that,0.413917,0.087311,1e-06,0.008508,-0.008508
56,answerable,random_entropy_gate_a-1.0,19,1599, X,0.438216,0.085082,2e-06,0.009145,-0.009145
56,answerable,random_entropy_gate_a-1.0,20,88,y,0.000389,2.6e-05,0.0,0.002476,-0.002476
56,answerable,random_entropy_gate_a-1.0,21,385,lo,0.000859,6.3e-05,0.0,0.002479,-0.002479
56,answerable,random_entropy_gate_a-1.0,22,9967,Gen,0.002647,0.000254,0.0,0.002492,-0.002492
56,answerable,random_entropy_gate_a-1.0,23,16994, achieved,0.821059,0.252039,5e-06,0.028282,-0.028282
56,answerable,random_entropy_gate_a-1.0,24,6513, growth,0.827529,0.478895,1e-06,0.028821,-0.028821
56,answerable,random_entropy_gate_a-1.0,25,9246,_rate,0.213104,0.043473,1e-06,0.004676,-0.004676
56,answerable,random_entropy_gate_a-1.0,26,33955, (%),0.429763,0.079341,2e-06,0.008918,-0.008918
56,answerable,random_entropy_gate_a-1.0,27,315, of,0.640322,0.270685,4e-06,0.016642,-0.016642
56,answerable,random_entropy_gate_a-1.0,28,220, ,0.011084,0.00114,0.0,0.002556,-0.002556
56,answerable,random_entropy_gate_a-1.0,29,21,6,0.000416,3.1e-05,0.0,0.002476,-0.002476
56,answerable,random_entropy_gate_a-1.0,30,21,6,0.001106,8.7e-05,0.0,0.002481,-0.002481
56,answerable,random_entropy_gate_a-1.0,31,518, at,0.136527,0.019805,2e-06,0.00372,-0.00372
56,answerable,random_entropy_gate_a-1.0,32,1181, its,0.061559,0.008829,0.0,0.002973,-0.002973
56,answerable,random_entropy_gate_a-1.0,33,53969, Vale,0.02047,0.001661,1e-06,0.002629,-0.002629
56,answerable,random_entropy_gate_a-1.0,34,16557,mount,0.007138,0.000624,0.0,0.002526,-0.002526
56,answerable,random_entropy_gate_a-1.0,35,12481, facility,0.002703,0.000226,0.0,0.002493,-0.002493
56,answerable,random_entropy_gate_a-1.0,36,304, in,1.135006,0.574267,1.8e-05,0.069462,-0.069462
56,answerable,random_entropy_gate_a-1.0,37,220, ,0.230998,0.059717,0.0,0.004932,-0.004932
56,answerable,random_entropy_gate_a-1.0,38,17,2,4e-05,2e-06,0.0,0.002473,-0.002473
56,answerable,random_entropy_gate_a-1.0,39,15,0,1.1e-05,1e-06,0.0,0.002473,-0.002473
56,answerable,random_entropy_gate_a-1.0,40,16,1,0.000341,2.7e-05,0.0,0.002475,-0.002475
56,answerable,random_entropy_gate_a-1.0,41,23,8,0.007551,0.000815,0.0,0.002529,-0.002529
56,answerable,random_entropy_gate_a-1.0,42,382,".

",0.626281,0.300041,1e-06,0.015967,-0.015967
56,answerable,random_entropy_gate_a-1.0,43,17,2,2.249007,0.69956,8e-06,0.678529,-0.678529
56,answerable,random_entropy_gate_a-1.0,44,13,.,0.000267,1.6e-05,0.0,0.002475,-0.002475
56,answerable,random_entropy_gate_a-1.0,45,576, The,1.939481,0.566318,0.0,0.454735,-0.454735
56,answerable,random_entropy_gate_a-1.0,46,3405, question,1.572015,0.502942,0.003552,0.216878,-0.216878
56,answerable,random_entropy_gate_a-1.0,47,17064, asks,0.969774,0.304979,9e-06,0.043493,-0.043493
57,unanswerable,random_entropy_gate_a-1.0,0,422, D,2.853824,0.626323,0.001657,0.928341,-0.928341
57,unanswerable,random_entropy_gate_a-1.0,1,2886,une,0.027811,0.002518,4e-06,0.002687,-0.002687
57,unanswerable,random_entropy_gate_a-1.0,2,26751,Logic,0.025472,0.002784,0.0,0.002668,-0.002668
57,unanswerable,random_entropy_gate_a-1.0,3,9226, raised,1.385912,0.443596,0.000153,0.136784,-0.136784
57,unanswerable,random_entropy_gate_a-1.0,4,264, a,1.165217,0.38714,7.2e-05,0.075554,-0.075554
57,unanswerable,random_entropy_gate_a-1.0,5,2790, total,0.21494,0.033621,1.7e-05,0.004701,-0.004701
57,unanswerable,random_entropy_gate_a-1.0,6,315, of,0.100159,0.015257,3e-06,0.003336,-0.003336
57,unanswerable,random_entropy_gate_a-1.0,7,400, $,0.208726,0.028005,8e-06,0.004615,-0.004615
57,unanswerable,random_entropy_gate_a-1.0,8,16,1,1.993357,0.683677,8e-06,0.495018,-0.495018
57,unanswerable,random_entropy_gate_a-1.0,9,15,0,2.498465,0.807566,1.9e-05,0.816887,-0.816887
57,unanswerable,random_entropy_gate_a-1.0,10,3526, million,1.788064,0.651936,9e-05,0.346195,-0.346195
57,unanswerable,random_entropy_gate_a-1.0,11,304, in,1.420947,0.359727,0.004954,0.149674,-0.149674
57,unanswerable,random_entropy_gate_a-1.0,12,10773, funding,0.743535,0.122205,2e-06,0.022546,-0.022546
57,unanswerable,random_entropy_gate_a-1.0,13,3941, across,1.52193,0.35513,0.002927,0.192444,-0.192444
57,unanswerable,random_entropy_gate_a-1.0,14,678, all,1.449365,0.475782,1e-05,0.160852,-0.160852
57,unanswerable,random_entropy_gate_a-1.0,15,19531, rounds,0.560045,0.098007,3.8e-05,0.013127,-0.013127
57,unanswerable,random_entropy_gate_a-1.0,16,13,.,1.633182,0.438293,0.006719,0.249655,-0.249655
57,unanswerable,random_entropy_gate_a-1.0,17,576, The,2.887666,0.693411,1.5e-05,0.934808,-0.934808
57,unanswerable,random_entropy_gate_a-1.0,18,2813, company,2.839918,0.546538,0.004902,0.925515,-0.925515
57,unanswerable,random_entropy_gate_a-1.0,19,3949, received,2.83917,0.69448,0.001133,0.92536,-0.92536
57,unanswerable,random_entropy_gate_a-1.0,20,264, a,1.941495,0.438303,4.3e-05,0.456233,-0.456233
57,unanswerable,random_entropy_gate_a-1.0,21,4013, series,1.395789,0.438454,8e-06,0.14032,-0.14032
57,unanswerable,random_entropy_gate_a-1.0,22,362, A,0.185275,0.033857,3e-06,0.004303,-0.004303
57,unanswerable,random_entropy_gate_a-1.0,23,10773, funding,0.302444,0.065328,8e-06,0.006104,-0.006104
57,unanswerable,random_entropy_gate_a-1.0,24,4778, round,0.147339,0.026022,4.8e-05,0.003842,-0.003842
57,unanswerable,random_entropy_gate_a-1.0,25,304, in,0.483851,0.087237,0.001247,0.010473,-0.010473
57,unanswerable,random_entropy_gate_a-1.0,26,220, ,0.17668,0.023746,1e-06,0.004194,-0.004194
57,unanswerable,random_entropy_gate_a-1.0,27,17,2,0.000409,2.9e-05,0.0,0.002476,-0.002476
57,unanswerable,random_entropy_gate_a-1.0,28,15,0,0.000313,2e-05,0.0,0.002475,-0.002475
57,unanswerable,random_entropy_gate_a-1.0,29,15,0,0.002529,0.000247,0.0,0.002491,-0.002491
57,unanswerable,random_entropy_gate_a-1.0,30,21,6,0.013192,0.001391,0.0,0.002572,-0.002572
57,unanswerable,random_entropy_gate_a-1.0,31,11,",",1.083744,0.256598,0.002306,0.060156,-0.060156
57,unanswerable,random_entropy_gate_a-1.0,32,6069, led,1.892233,0.586032,0.000782,0.419872,-0.419872
57,unanswerable,random_entropy_gate_a-1.0,33,553, by,0.002952,0.00023,2e-06,0.002495,-0.002495
57,unanswerable,random_entropy_gate_a-1.0,34,458, an,0.36698,0.066338,1.7e-05,0.007398,-0.007398
57,unanswerable,random_entropy_gate_a-1.0,35,82857, undisclosed,0.017733,0.002012,0.0,0.002607,-0.002607
57,unanswerable,random_entropy_gate_a-1.0,36,29593, investor,0.006577,0.000496,1e-06,0.002522,-0.002522
57,unanswerable,random_entropy_gate_a-1.0,37,13,.,1.243776,0.619471,0.000864,0.093751,-0.093751
57,unanswerable,random_entropy_gate_a-1.0,38,576, The,3.659001,0.838727,9e-06,0.993153,-0.993153
57,unanswerable,random_entropy_gate_a-1.0,39,2813, company,2.958905,0.516147,0.006791,0.946683,-0.946683
57,unanswerable,random_entropy_gate_a-1.0,40,9226, raised,2.565823,0.725582,0.000477,0.845204,-0.845204
57,unanswerable,random_entropy_gate_a-1.0,41,400, $,2.097291,0.691534,1.4e-05,0.572454,-0.572454
57,unanswerable,random_entropy_gate_a-1.0,42,16,1,1.891738,0.685935,4e-06,0.41951,-0.41951
57,unanswerable,random_entropy_gate_a-1.0,43,15,0,1.438413,0.356287,9.3e-05,0.156466,-0.156466
57,unanswerable,random_entropy_gate_a-1.0,44,3526, million,0.414622,0.08438,7.9e-05,0.008525,-0.008525
57,unanswerable,random_entropy_gate_a-1.0,45,304, in,1.810205,0.376556,0.01691,0.361379,-0.361379
57,unanswerable,random_entropy_gate_a-1.0,46,2790, total,2.369262,0.598661,6e-06,0.751716,-0.751716
57,unanswerable,random_entropy_gate_a-1.0,47,11,",",2.837868,0.842618,0.011967,0.92509,-0.92509
58,answerable,random_entropy_gate_a-1.0,0,24366, Jet,1.164215,0.237732,9e-06,0.075344,-0.075344
58,answerable,random_entropy_gate_a-1.0,1,34,C,0.019225,0.00181,1e-06,0.002619,-0.002619
58,answerable,random_entropy_gate_a-1.0,2,37268,ircuit,0.001212,0.000113,0.0,0.002482,-0.002482
58,answerable,random_entropy_gate_a-1.0,3,11,",",2.189173,0.708218,0.00014,0.638191,-0.638191
58,answerable,random_entropy_gate_a-1.0,4,3118, based,1.606581,0.550537,0.000108,0.235006,-0.235006
58,answerable,random_entropy_gate_a-1.0,5,304, in,0.049666,0.007289,1e-06,0.002869,-0.002869
58,answerable,random_entropy_gate_a-1.0,6,13282, Fox,0.126039,0.010958,1e-06,0.003605,-0.003605
58,answerable,random_entropy_gate_a-1.0,7,42241,hall,0.002547,0.000238,0.0,0.002492,-0.002492
58,answerable,random_entropy_gate_a-1.0,8,11,",",0.816464,0.242344,1.7e-05,0.027906,-0.027906
58,answerable,random_entropy_gate_a-1.0,9,7228, announced,3.504593,0.684707,0.00059,0.989162,-0.989162
58,answerable,random_entropy_gate_a-1.0,10,429, that,1.306662,0.320379,6e-05,0.111055,-0.111055
58,answerable,random_entropy_gate_a-1.0,11,12499, carbon,1.040811,0.243896,1e-05,0.053274,-0.053274
58,answerable,random_entropy_gate_a-1.0,12,22504,_em,0.193096,0.034179,1e-06,0.004405,-0.004405
58,answerable,random_entropy_gate_a-1.0,13,16528,issions,0.004143,0.000381,0.0,0.002503,-0.002503
58,answerable,random_entropy_gate_a-1.0,14,320, (,0.258629,0.036395,1.7e-05,0.005356,-0.005356
58,answerable,random_entropy_gate_a-1.0,15,34411,tons,0.066995,0.008562,4e-06,0.003021,-0.003021
58,answerable,random_entropy_gate_a-1.0,16,8,),0.017002,0.001748,1e-06,0.002602,-0.002602
58,answerable,random_entropy_gate_a-1.0,17,4201, hit,0.965764,0.28314,3.6e-05,0.042996,-0.042996
58,answerable,random_entropy_gate_a-1.0,18,220, ,0.052454,0.005915,1.7e-05,0.002893,-0.002893
58,answerable,random_entropy_gate_a-1.0,19,21,6,0.005737,0.000538,0.0,0.002515,-0.002515
58,answerable,random_entropy_gate_a-1.0,20,18,3,0.005771,0.000526,0.0,0.002516,-0.002516
58,answerable,random_entropy_gate_a-1.0,21,17,2,0.004443,0.00039,0.0,0.002506,-0.002506
58,answerable,random_entropy_gate_a-1.0,22,304, in,0.037494,0.003986,5e-06,0.002766,-0.002766
58,answerable,random_entropy_gate_a-1.0,23,220, ,0.024217,0.00266,1e-06,0.002658,-0.002658
58,answerable,random_entropy_gate_a-1.0,24,17,2,0.000341,2.4e-05,0.0,0.002475,-0.002475
58,answerable,random_entropy_gate_a-1.0,25,15,0,0.000212,1.4e-05,0.0,0.002474,-0.002474
58,answerable,random_entropy_gate_a-1.0,26,17,2,0.001592,0.000142,0.0,0.002484,-0.002484
58,answerable,random_entropy_gate_a-1.0,27,15,0,0.001771,0.000162,0.0,0.002486,-0.002486
58,answerable,random_entropy_gate_a-1.0,28,13,.,0.176172,0.025741,7.3e-05,0.004187,-0.004187
58,answerable,random_entropy_gate_a-1.0,29,576, The,2.61726,0.640195,4e-06,0.864336,-0.864336
58,answerable,random_entropy_gate_a-1.0,30,2813, company,0.693578,0.129661,0.00189,0.019469,-0.019469
58,answerable,random_entropy_gate_a-1.0,31,374, is,0.693528,0.128975,4.6e-05,0.019466,-0.019466
58,answerable,random_entropy_gate_a-1.0,32,3118, based,1.041524,0.272485,0.000508,0.053382,-0.053382
58,answerable,random_entropy_gate_a-1.0,33,304, in,0.159511,0.02998,4e-06,0.003984,-0.003984
58,answerable,random_entropy_gate_a-1.0,34,13282, Fox,1.210226,0.137105,1.1e-05,0.085542,-0.085542
58,answerable,random_entropy_gate_a-1.0,35,42241,hall,0.000981,7.8e-05,0.0,0.00248,-0.00248
58,answerable,random_entropy_gate_a-1.0,36,13,.,0.428278,0.092954,6.9e-05,0.008879,-0.008879
58,answerable,random_entropy_gate_a-1.0,37,151643,<|endoftext|>,3.058461,0.519828,2.1e-05,0.959897,-0.959897
58,answerable,random_entropy_gate_a-1.0,38,33975,Human,4.700036,0.758552,0.01822,0.999697,-0.999697
58,answerable,random_entropy_gate_a-1.0,39,25,:,3.476945,0.690346,0.000937,0.988236,-0.988236
58,answerable,random_entropy_gate_a-1.0,40,3555, What,5.653009,0.876478,0.000119,0.999983,-0.999983
58,answerable,random_entropy_gate_a-1.0,41,374, is,3.170448,0.593376,0.022221,0.971009,-0.971009
58,answerable,random_entropy_gate_a-1.0,42,279, the,2.269841,0.272013,0.003226,0.692008,-0.692008
58,answerable,random_entropy_gate_a-1.0,43,4226, answer,6.189361,0.945673,0.00042,0.999997,-0.999997
58,answerable,random_entropy_gate_a-1.0,44,5267,"?
",1.687491,0.59053,0.077222,0.2814,-0.2814
58,answerable,random_entropy_gate_a-1.0,45,3798,Options,2.391536,0.581489,0.000335,0.763977,-0.763977
58,answerable,random_entropy_gate_a-1.0,46,525, are,1.003076,0.447276,2.2e-05,0.047845,-0.047845
58,answerable,random_entropy_gate_a-1.0,47,510,":
",0.442462,0.161483,1e-06,0.009261,-0.009261
59,answerable,random_entropy_gate_a-1.0,0,576, The,2.238522,0.639297,3.9e-05,0.67163,-0.67163
59,answerable,random_entropy_gate_a-1.0,1,4226, answer,1.512616,0.243024,0.00474,0.188138,-0.188138
59,answerable,random_entropy_gate_a-1.0,2,311, to,0.896447,0.430319,0.57002,0.035207,-0.035207
59,answerable,random_entropy_gate_a-1.0,3,419, this,0.743955,0.404575,1.5e-05,0.022574,-0.022574
59,answerable,random_entropy_gate_a-1.0,4,3405, question,0.077131,0.008712,0.0,0.003114,-0.003114
59,answerable,random_entropy_gate_a-1.0,5,374, is,0.043823,0.004737,2e-06,0.002819,-0.002819
59,answerable,random_entropy_gate_a-1.0,6,31907, Samuel,2.281018,0.625073,0.013558,0.699108,-0.699108
59,answerable,random_entropy_gate_a-1.0,7,506, O,0.032745,0.002762,0.0,0.002727,-0.002727
59,answerable,random_entropy_gate_a-1.0,8,61461,'Brien,0.011072,0.001183,0.0,0.002556,-0.002556
59,answerable,random_entropy_gate_a-1.0,9,11,",",1.399833,0.592537,2.3e-05,0.14179,-0.14179
59,answerable,random_entropy_gate_a-1.0,10,279, the,1.148116,0.293526,5.8e-05,0.072048,-0.072048
59,answerable,random_entropy_gate_a-1.0,11,356, C,0.351217,0.07415,3e-06,0.007059,-0.007059
59,answerable,random_entropy_gate_a-1.0,12,5207,TO,0.004154,0.000381,2e-06,0.002504,-0.002504
59,answerable,random_entropy_gate_a-1.0,13,315, of,0.283483,0.045835,8e-06,0.005769,-0.005769
59,answerable,random_entropy_gate_a-1.0,14,96742, Kale,0.072147,0.009582,2e-06,0.003068,-0.003068
